Image,PSNR,SSIM,MAE,LPIPS,DeltaE,Category
blur_1.png,31.098573816607306,0.8562581,0.014110983,0.14090287685394287,1.3459830284118652,good
blur_2.png,31.20756609890426,0.900698,0.011742086,0.14198623597621918,1.5388611555099487,good
blur_3.png,32.00810172658166,0.8808349,0.012640283,0.1304835081100464,1.439409852027893,good
blur_4.png,27.930958341709125,0.81312627,0.017292125,0.20926889777183533,1.6201810836791992,neutral
blur_5.png,31.841379509353544,0.86394215,0.013129505,0.11504250019788742,1.5267733335494995,good
blur_6.png,28.720651885667664,0.8036508,0.016227366,0.17721980810165405,1.6483114957809448,neutral
blur_7.png,30.065562537013506,0.87273246,0.0138301775,0.14067065715789795,1.854827642440796,good
blur_8.png,30.019981424208908,0.8377659,0.014602877,0.1834220141172409,1.4619048833847046,good
blur_9.png,30.145355564182957,0.88582516,0.012388204,0.17819465696811676,1.622469186782837,good
blur_10.png,32.29691181665941,0.8813754,0.012209768,0.13839146494865417,1.8349013328552246,good
blur_11.png,28.471386971540518,0.8553702,0.014922584,0.2091139405965805,1.6341454982757568,neutral
blur_12.png,30.110544369062772,0.85027003,0.014075965,0.17947490513324738,1.5725716352462769,good
blur_13.png,29.75175693445857,0.8743389,0.013382939,0.1662277728319168,1.5769132375717163,neutral
blur_14.png,28.30828135003867,0.80004185,0.016939737,0.19069601595401764,1.612474799156189,neutral
blur_15.png,28.478856944595034,0.8713816,0.0140635045,0.1943504810333252,1.6725059747695923,neutral
blur_16.png,27.921653409162136,0.7787628,0.018622272,0.21164000034332275,1.799891471862793,neutral
blur_17.png,28.532864013598992,0.81394726,0.017326636,0.2103339433670044,1.6578426361083984,neutral
blur_18.png,31.856803220022968,0.903125,0.011929092,0.1269724816083908,1.7495739459991455,good
blur_19.png,28.02496431124645,0.79811,0.017586453,0.1782551407814026,1.7979605197906494,neutral
blur_20.png,30.204171313727333,0.8867092,0.013075442,0.1327054351568222,1.6784086227416992,good
blur_21.png,20.145095952791205,0.678377,0.045594424,0.17476607859134674,3.253546953201294,neutral
blur_22.png,23.716035280621686,0.78063685,0.0314394,0.10490363091230392,2.903088331222534,neutral
blur_23.png,24.253655326472703,0.82370883,0.029364653,0.14419932663440704,2.604123592376709,neutral
blur_24.png,27.95529009597175,0.8996734,0.022566758,0.0933317095041275,2.5049779415130615,neutral
blur_25.png,25.97706398334747,0.8590204,0.026594887,0.1154966801404953,2.8077309131622314,neutral
blur_26.png,30.949505365063498,0.9384094,0.019533502,0.045245494693517685,2.58514142036438,good
blur_27.png,22.75360693573155,0.79431885,0.03267793,0.15354801714420319,2.6332991123199463,neutral
blur_28.png,25.806568833473534,0.8708708,0.026579045,0.09110105037689209,2.720397472381592,neutral
blur_29.png,23.870551235819974,0.79059786,0.031525914,0.11143921315670013,2.7454028129577637,neutral
