Image,PSNR,SSIM,MAE,LPIPS,DeltaE,Category
blur_101.png,23.41835359066561,0.7045026,0.039258063,0.21693214774131775,3.5688436031341553,neutral
blur_102.png,26.276569739052714,0.83429384,0.02872414,0.1287965178489685,3.2331812381744385,neutral
blur_103.png,24.286990814312226,0.7200275,0.036120962,0.15621823072433472,3.5840415954589844,neutral
blur_104.png,24.037198573745204,0.74731207,0.036408883,0.14657177031040192,3.251239538192749,neutral
blur_105.png,23.36168349146145,0.7102745,0.042736694,0.21574902534484863,3.0535671710968018,neutral
blur_106.png,24.79088374689081,0.79025835,0.032670368,0.10658759623765945,3.1187496185302734,neutral
blur_107.png,21.37723801792844,0.60833424,0.049166024,0.17389078438282013,3.5439631938934326,neutral
blur_108.png,22.731067799069283,0.7056288,0.042502653,0.17596182227134705,3.8039746284484863,neutral
blur_109.png,29.75434382552866,0.90857583,0.023183703,0.08530111610889435,2.4524242877960205,neutral
blur_110.png,24.396492520908957,0.7794594,0.035392772,0.1521259993314743,3.009781837463379,neutral
blur_111.png,22.898513395647075,0.6345292,0.042480096,0.16258995234966278,3.2907345294952393,neutral
blur_112.png,26.780842261317147,0.86718965,0.028949233,0.08603207767009735,2.763908624649048,neutral
blur_113.png,26.389596787858917,0.8274503,0.029507391,0.09063966572284698,3.089165687561035,neutral
blur_114.png,25.171505181737906,0.77684945,0.03360835,0.15477219223976135,2.7785379886627197,neutral
blur_115.png,25.772300694518606,0.780574,0.030017266,0.0992690771818161,2.9454145431518555,neutral
blur_116.png,25.79307529129387,0.82565266,0.034856852,0.09202829003334045,3.0247292518615723,neutral
blur_117.png,27.791100074205374,0.8603594,0.025952088,0.11200175434350967,2.679594039916992,neutral
blur_118.png,21.623500286962557,0.59266263,0.04844259,0.2130870223045349,4.001575469970703,neutral
blur_119.png,21.172224180132446,0.51791817,0.05476634,0.27273204922676086,2.8200430870056152,neutral
blur_120.png,26.245980633448415,0.8189903,0.031564336,0.08283112943172455,2.5859413146972656,neutral
blur_121.png,23.02170119191278,0.6364376,0.042179972,0.12866298854351044,2.815448522567749,neutral
blur_122.png,25.883735382027506,0.7764856,0.03211086,0.11156460642814636,2.4203553199768066,neutral
blur_123.png,23.620981243484778,0.710633,0.03846733,0.15951469540596008,2.682222604751587,neutral
